07874D3C	university of iowa	0.00190311019484	74735	1495878	1896	2016
0D57443D	heidelberg university	0.00199428794636	94459	1470563	1877	2016
4CCD6AF0	dana farber cancer institute	0.000948289435191	21293	1466029	1983	2016
0B8B0D91	utrecht university	0.00156233045148	72963	1465568	1920	2016
093456D7	university of alberta	0.00185838988063	92632	1462333	1870	2016
05304067	wellcome trust	0.000904131119175	17194	1457662	1946	2016
0AD23220	baylor college of medicine	0.00137897371102	52562	1452880	1953	2016
0764F090	university of copenhagen	0.00186810962779	89409	1448488	1868	2016
0C03398D	tohoku university	0.0024930783891	132783	1446170	1947	2016
07B99BFA	university of sydney	0.00193449423742	97163	1440445	1904	2016
02D4EDF8	imperial college london	0.00175214954924	83602	1420333	1879	2016
005237C4	university of rochester	0.00204669560119	67435	1400535	1893	2016
0B3CDF24	university of colorado boulder	0.001750262018	66529	1387925	1898	2016
0532D181	michigan state university	0.00184171768915	80370	1377286	1918	2016
056D3FC6	texas a m university	0.00200342755728	97121	1369626	1940	2016
07CC4A10	university of leeds	0.00185483221377	84807	1366704	1858	2016
075ABF1F	uppsala university	0.00174467271837	75477	1366453	1926	2016
00783204	charite	0.00130931910594	68843	1358331	1868	2016
06194FDE	rutgers university	0.00178231720554	69488	1355751	1900	2016
0BC1D058	hebrew university of jerusalem	0.00176063158092	73385	1349478	1927	2016
00FA1C18	tel aviv university	0.00197989965103	97467	1338642	1957	2016
07CA5884	georgia institute of technology	0.00210328628947	85495	1332862	1949	2016
00FF56A8	national taiwan university	0.00204699879055	118277	1328914	1952	2016
335ED749	sapienza university of rome	0.00195481856425	109963	1328471	1915	2016
0312B01D	university of virginia	0.00161652316997	65424	1326308	1898	2016
075B69F9	scripps research institute	0.000886168910268	28109	1316057	1972	2016
0C2C9DD2	university of california irvine	0.00142283757836	58117	1311694	1964	2016
08B1D62B	radboud university nijmegen	0.00138531457939	71475	1279344	1957	2016
4E47B81B	russian academy of sciences	0.00485032397992	371405	1276191	1924	2016
09368EC9	university of california santa barbara	0.001871458281	54185	1274944	1946	2016
4E7E575E	cleveland clinic	0.00140586921661	53134	1262934	1927	2016
33B1A617	university of texas southwestern medical center	0.000991251291912	36613	1244080	1956	2016
4CDC114C	centers for disease control and prevention	0.00126081551408	49950	1237235	1956	2016
004E3300	ecole polytechnique federale de lausanne	0.00173603866774	72955	1236238	1947	2016
0815134D	kyushu university	0.00204958572144	104575	1235827	1928	2016
0C14EACF	university of zurich	0.00140056733669	62714	1231564	1846	2016
01EE3848	university of alabama at birmingham	0.0012736154425	58054	1230682	1951	2016
01A842AA	brown university	0.00172596164159	52445	1225648	1893	2016
339CD1B3	vu university amsterdam	0.00130090487148	58586	1223599	1927	2016
0D52D485	university of utah	0.00159719308153	62121	1211232	1917	2016
05E1B1D9	university of edinburgh	0.00161441576853	70793	1204225	1805	2016
03959311	nagoya university	0.00194226825284	104236	1178341	1948	2016
03C0079C	technische universitat munchen	0.00155603904466	81848	1171257	1900	2016
350410CF	university of hong kong	0.00143043863974	71375	1165787	1930	2016
087AC4EF	university of nottingham	0.00161444353114	75999	1161686	1899	2016
0228E4F2	university of bristol	0.00158186182023	73004	1159203	1909	2016
1450A0C3	uc berkeley college of chemistry	0.00165692223199	102150	1157177	1954	2016
0B46561F	university of milan	0.00138397360105	75868	1156549	1927	2016
01CC0228	sofia medical university	0.00155747399778	92071	1147471	1933	2016
044A9E97	university of barcelona	0.00145293074212	75874	1143468	1950	2016
008ED3A6	university of bologna	0.00171371778108	94474	1133830	1860	2016
4CA3343B	merck co	0.00124012371624	43589	1128456	1899	2016
07BC3356	university of vienna	0.00152264347675	70286	1126113	1889	2016
056EA0E2	university of sheffield	0.00149559836293	69211	1125973	1866	2016
0A188E08	university of groningen	0.00133736475443	59776	1120030	1918	2016
04BEE6D7	university of birmingham	0.00150438860727	72051	1119258	1901	2016
3681C48D	the school of life	0.000987067971939	62867	1116841	1973	2016
05DB33D4	mcmaster university	0.0014323161117	61224	1116684	1935	2016
4E78BE27	beth israel deaconess medical center	0.000917312565312	28407	1114070	1933	2016
0C3D6366	hokkaido university	0.0016925033139	95881	1107323	1947	2016
0AF6A309	king s college london	0.00110290436761	55341	1105980	1864	2016
021CC5D8	eth zurich	0.00142086650021	74776	1095649	1933	2016
03376F29	weizmann institute of science	0.00129092741389	43626	1094780	1948	2016
01AEE39C	new york university school of medicine	0.00102770286894	38267	1088430	1900	2016
007B68B5	university of tubingen	0.00128630997531	59072	1074422	1870	2016
05E79D01	tsinghua university	0.0019947912187	126697	1069830	1942	2016
03839B48	case western reserve university	0.0014069481911	52292	1069706	1898	2016
0489A984	zhejiang university	0.00182321398963	127207	1069658	1981	2016
01E46A0B	university of new south wales	0.00147004308235	74065	1059724	1950	2016
043A55FE	universite de montreal	0.00116069917708	59093	1045293	1932	2016
4CE6FC2D	microsoft	0.001699658655	39905	1040508	1951	2016
05E21BC0	icahn school of medicine at mount sinai	0.000933290784876	38220	1037020	1966	2016
01776B6C	university of massachusetts amherst	0.0014688371737	54529	1031182	1948	2016
07BF4570	albert einstein college of medicine	0.000967183239489	32906	1025540	1955	2016
4D0FB79F	commonwealth scientific and industrial research organisation	0.00124921145481	54480	1021728	1949	2016
4FA33633	united states department of agriculture	0.00146896751057	63239	1010328	1897	2016
08F7F83A	emory university	0.000828693783131	35364	1009916	1930	2016
0A5DAC76	iowa state university	0.0014274261229	59589	1007573	1915	2016
0B05FE67	university of oslo	0.00129295758643	59778	1002765	1926	2016
05628CAA	medical research council	0.000941572836616	26721	999755	1923	2016
080E155C	university of bonn	0.00147338826715	73641	994270	1868	2016
0669F0F9	broad institute	0.000532212364694	6082	990123	2001	2016
04F89294	rockefeller university	0.000760040956944	18387	986343	1906	2016
083839C7	north carolina state university	0.00157183151048	67157	978167	1929	2016
044C0559	bell labs	0.00348914760593	40935	976468	1921	2016
0352694C	arizona state university	0.00131880944514	61431	969151	1870	2016
08D69EB4	lawrence berkeley national laboratory	0.00154164579068	52120	962803	1971	2016
36D0A3A4	perelman school of medicine at the university of pennsylvania	0.000851924151902	29750	960920	1930	2016
09E0E324	university of georgia	0.00118271411741	54927	953910	1924	2016
00784876	university of glasgow	0.00131232295267	63252	951166	1857	2016
0016B1BD	david geffen school of medicine at ucla	0.000859281870691	33105	943824	1962	2016
08443C72	university of padua	0.00119878123644	67844	938118	1951	2016
0A97E0C1	the chinese university of hong kong	0.00125583392365	65303	937418	1900	2016
0965EC45	university of liege	0.00123253418705	66898	934952	1868	2016
0A0D2BAD	university of calgary	0.00119909134195	60181	919254	1944	2016
072ABA1B	whitehead institute	0.000560771301069	3850	917079	1984	2015
4CD84994	oak ridge national laboratory	0.00186846189237	66121	910002	1947	2016
0BF6BC56	vanderbilt university	0.0010580013804	49484	906284	1921	2016
069F11AE	boston university	0.00109406136394	43605	902735	1884	2016
0474FB72	rice university	0.00122885041493	37751	895892	1914	2016
077EC9E4	university of western ontario	0.00116071334398	53700	890610	1894	2016
012CE579	national institute of mental health	0.000835091722735	19998	884469	1950	2016
0296D744	university of southampton	0.00137437782076	64868	880740	1952	2016
4E12DF46	national institute of allergy and infectious diseases	0.000699759894176	24475	878791	1956	2016
5019D871	los alamos national laboratory	0.00178205911005	60977	878085	1947	2016
0134B592	peking university	0.00153208240251	103609	876548	1949	2016
4E36ED43	agricultural research service	0.00107604085527	48593	876085	1936	2016
34898359	university of gothenburg	0.000968763127514	43791	871822	1954	2016
0259891E	university of illinois at chicago	0.00115449496704	52831	870082	1915	2016
4C81EC14	novartis	0.000860473889302	32428	869024	1970	2016
02AFF078	university of florence	0.00116290406309	64738	868927	1930	2016
4CABD435	united states geological survey	0.00096505270994	34084	867852	1889	2016
3679E6DC	erasmus university rotterdam	0.000928964196274	36226	867504	1960	2016
4DE8BF46	salk institute for biological studies	0.000537150069136	9058	866065	1963	2016
09995E41	university of freiburg	0.00114487599417	51020	861386	1876	2016
0BC7337B	national research council	0.00140485594828	56611	859583	1919	2016
08BDCA25	university of liverpool	0.00128414738659	64303	857541	1904	2016
017C99DB	fudan university	0.00119677309262	78425	856824	1980	2016
070DD774	australian national university	0.00128822990746	54645	853474	1949	2016
0ACF7BFE	university of erlangen nuremberg	0.00120037085044	60777	851234	1956	2016
088AA042	university of kentucky	0.00106110015414	48459	846729	1871	2016
0C33D1B1	queen s university	0.00119723313328	52169	840805	1904	2016
0B8CC95E	yonsei university	0.0014306952697	91904	838759	1960	2016
05615F59	umea university	0.000917877333342	40378	837509	1928	2016
36729DCA	wageningen university and research centre	0.000713894162914	39834	815364	1982	2016
04946B1E	university of missouri	0.00107541895374	51611	809525	1902	2016
11088B38	emory university school of medicine	0.000682575049878	27170	804079	1920	2016
0A4ACFBD	nanyang technological university	0.00120138530522	70546	801435	1956	2016
07D2B6B9	oregon state university	0.000965329136761	38443	794429	1932	2016
09E03D32	oregon health science university	0.000726276062445	31158	784108	1978	2016
0403197E	cern	0.00261585192259	136373	781570	1953	2016
020C2C91	maastricht university	0.000709325864427	37423	780529	1972	2016
0368E8BE	new york university	0.00107280996108	36048	775261	1897	2016
04BD3A9F	cardiff university	0.0010383542808	52480	772617	1888	2016
083570F5	university of michigan health system	0.000758978899055	27015	771755	1940	2016
06D39D72	tokyo institute of technology	0.00160772719072	76950	771750	1950	2016
0BD2B099	national heart lung and blood institute	0.000735556332424	20872	771328	1950	2016
0AE9651A	shanghai jiao tong university	0.00134542643357	96513	768808	1982	2016
0C280BFF	keio university	0.00109666337355	59951	765179	1921	2016
090B77B3	university of waterloo	0.00128283010024	59731	764611	1921	2016
038CB6F6	stony brook university	0.000935257916609	40833	763705	1962	2016
34ED541F	rwth aachen university	0.00130954017301	76767	763103	1967	2016
0582A04E	colorado state university	0.000998344503586	43977	761065	1912	2016
06D27A8D	university of geneva	0.000957179383077	40711	760175	1870	2016
085ADB71	university of connecticut	0.000941485441211	44167	756627	1939	2016
4D489BF0	memorial hospital of south bend	0.00130235617612	62220	753530	1905	2016
02965656	laval university	0.000860813176432	43073	744369	1946	2016
0B9CA1B5	feinberg school of medicine	0.000758259579199	30558	743866	1901	2016
01C3C549	ecole normale superieure	0.00127826556458	61823	743037	1884	2016
4C6B6145	argonne national laboratory	0.00166041196241	50427	737515	1947	2016
09287CDD	university of leicester	0.000978105308913	47244	729966	1894	2016
0478D4F8	university of tennessee	0.00108827999161	50254	729818	1908	2016
01489C7D	birmingham city university faculty of health	0.000778779565452	45845	729115	1970	2016
035F81F4	monash university	0.000901121049765	50720	723451	1960	2016
085C9D9D	technical university of kenya	0.00157766151851	91891	716881	1924	2016
4EC16293	national institute of standards and technology	0.00168162210116	48484	714048	1920	2016
06586461	harvard t h chan school of public health	0.000642451021102	21750	700763	1932	2016
09F07E1F	university of pittsburgh school of medicine	0.000696865161954	27307	696958	1912	2016
0AF69F87	genentech	0.000475567681032	11604	695971	1982	2016
0AC8AD72	university of cologne	0.000846738176318	42840	689645	1922	2016
09676E2E	sun yat sen university	0.000957718055391	65624	687982	1980	2016
09E439DE	university of texas health science center at san antonio	0.000690982166263	26774	684641	1973	2016
078DF811	university of maryland baltimore	0.000686657486584	30242	683486	1929	2016
03C436D1	university at buffalo	0.00109901645617	46681	683187	1909	2016
348EB203	nanjing university	0.00119647691588	76912	679236	1980	2016
050F3ADA	newcastle university	0.000835282325875	40052	675628	1956	2016
071126B7	university of bern	0.000779243295108	37725	674048	1928	2016
0C2DEF79	aarhus university	0.000797367807404	42501	672070	1939	2016
035B7FBD	department of biotechnology	0.000681942715385	36649	671463	1970	2016
08BA2180	university of kansas	0.00092711275623	43088	668788	1891	2016
0088BF3F	national autonomous university of mexico	0.00103656446536	68580	667557	1951	2016
09A1B954	stockholm university	0.000838954238938	38568	667331	1884	2016
0A9A3087	university of western australia	0.000823405127426	43042	664590	1899	2016
0C2FE58D	washington university in st louis	0.000804977387195	28571	664253	1874	2016
04634070	national institute of advanced industrial science and technology	0.000967117121739	50710	661358	1970	2016
0742D5C5	louisiana state university	0.000977683946094	47650	660500	1925	2016
3333E44B	virginia tech	0.00111361636999	54848	658905	1911	2016
01741490	indiana university school of medicine	0.000743450875944	30812	657414	1918	2016
0741BB65	complutense university of madrid	0.000997608395777	60855	655250	1945	2016
0963D13D	pasteur institute	0.000574052863957	26651	648405	1892	2016
09EFFDB0	university of massachusetts medical school	0.000494968631847	19781	647886	1970	2016
05DCD65A	delft university of technology	0.00122510092023	59514	645020	1924	2016
06C0EC61	hiroshima university	0.00101598249712	57232	635769	1952	2016
4EF77785	hewlett packard	0.00101603120822	39215	635654	1948	2016
0BF79DFE	national and kapodistrian university of athens	0.000967296550293	57899	633759	1948	2016
001C3B8F	university of basel	0.000602605597033	26204	633091	1900	2016
4C6E8511	lawrence livermore national laboratory	0.00123418768236	45859	631548	1870	2016
4F0FAF38	fred hutchinson cancer research center	0.00052573841547	16743	631215	1972	2016
07DEF9D7	universite libre de bruxelles	0.000778710559547	36998	630973	1927	2016
0B546E88	durham university	0.000886933756601	42971	630607	1877	2016
067461C8	university of pisa	0.000997512334867	57630	629797	1932	2016
0A63B3A3	technion israel institute of technology	0.00110316038788	49709	629254	1955	2016
0A251809	laboratory of molecular biology	0.000503328325259	14647	628890	1961	2016
4C7A9B63	at t	0.00180288711876	27900	628843	1870	2015
0043A363	university of bergen	0.000714418464507	37207	628722	1952	2016
4CC89935	united states naval research laboratory	0.00155327120226	48343	627249	1925	2016
0B4329BF	glaxosmithkline	0.000566093001329	25619	626807	1999	2016
4DDC0B9D	goddard space flight center	0.00109476382266	38502	626700	1959	2015
4F1AE805	state university of new york system	0.000931454061252	35224	625212	1951	2016
0486EC92	free university of berlin	0.000845138295857	42876	623946	1855	2016
092FD9CF	university of auckland	0.000828858817443	44423	622622	1928	2016
004101D2	weill cornell medical college	0.000484461018458	22464	619520	1903	2016
0BA67E13	university of aberdeen	0.000740511388508	32453	618760	1865	2016
4E475723	st jude children s research hospital	0.000517496283295	15910	618534	1964	2016
05B3DFF1	universite catholique de louvain	0.000811014924718	40200	618517	1868	2016
03C3607B	university of cincinnati	0.000807078356353	38083	616473	1902	2016
05D0BAAA	university of lausanne	0.000555179005873	25403	615719	1892	2016
4EB60D70	amgen	0.000479166243454	11308	614629	1983	2016
031AFA6D	university of york	0.0007173612563	32789	613766	1964	2016
35E9831D	ruhr university bochum	0.000904694799464	51124	609780	1944	2016
0B78A057	sandia national laboratories	0.00133707351388	44738	607183	1951	2016
022BD15B	institute of medical science	0.00048867060217	19094	607025	1965	2016
0056B275	university of adelaide	0.000811752518292	42838	603899	1904	2016
043B0D41	london school of hygiene tropical medicine	0.000605866659046	22167	603364	1924	2016
0B0DA3DC	wayne state university	0.000878859453348	40477	601194	1926	2016
09630970	kaist	0.00110628810018	60245	599296	1975	2016
03496C27	university of turin	0.000665588747826	36660	595458	1937	2016
04592826	washington state university	0.000745279577946	35559	591529	1931	2016
0389C918	instituto politecnico nacional	0.00124721856371	72983	590419	1929	2016
09800845	chiba university	0.000904790524151	47745	587444	1951	2016
06D18AFD	university of nebraska lincoln	0.000819384005781	40482	587396	1899	2016
097CD675	university of hamburg	0.000988974603018	49249	586825	1919	2016
0626251D	florida state university	0.000802619255755	37810	585412	1937	2016
05C31D4B	technical university of denmark	0.000747146572834	33335	584048	1945	2016
06CCE1C6	goethe university frankfurt	0.000593510523917	30272	583971	1948	2016
0755844E	autonomous university of barcelona	0.000817731634497	50350	581873	1970	2016
0027E0B8	university of south florida	0.000691088211648	34298	579533	1961	2016
062D596B	university of california riverside	0.000672342578305	29695	579023	1929	2016
0708D687	hoffmann la roche	0.000764400951166	24442	574452	1906	2016
00D956B2	hong kong polytechnic university	0.000660138516709	35437	573544	1992	2016
08B9DFEF	university of tsukuba	0.000931357415503	52574	572847	1976	2016
0527EA39	university of delaware	0.000801571978562	34835	572108	1936	2016
09490884	university of south carolina	0.000727747208204	33047	571558	1920	2016
0BAFB48D	ludwig institute for cancer research	0.000412067482098	10162	571007	1971	2016
092727F6	national institute on aging	0.000379563805348	12514	568979	1975	2016
4DAC89D8	european bioinformatics institute	0.000433942031773	9410	567548	1977	2016
0578DF46	national cheng kung university	0.000925903977167	56617	560279	1905	2016
08E4D2D6	university of antwerp	0.000653832325377	34210	559679	1970	2016
0AC7AC2B	pfizer	0.00061761112226	28774	557652	1937	2016
0A968F8B	university of dundee	0.00068891790563	29181	556527	1888	2016
09C2F114	okayama university	0.000839031239126	49653	555847	1953	2016
0ACFCEA7	state university of campinas	0.00103267935373	69504	554475	1967	2016
0508EA45	the catholic university of america	0.000811099501351	39297	552499	1892	2016
0A1AB335	university of new mexico	0.000726088333644	33420	548210	1898	2016
08E5641F	thomas jefferson university	0.000562579673726	23564	547902	1970	2016
04B1BEA6	university of newcastle	0.000687494922091	32672	544677	1964	2016
0C3C3D64	trinity college	0.000629197288157	29754	543009	1882	2016
08FA558A	boston university school of medicine	0.000533413330676	20230	541296	1927	2016
0ACD6604	university of oregon	0.000671792461598	21927	540689	1899	2016
373A6845	leipzig university	0.0007807263333	44084	540298	1873	2016
0AC9A62A	eunice kennedy shriver national institute of child health and human development	0.000437330153117	14771	539128	1965	2016
03EC9BA0	kobe university	0.000807002917807	45465	538274	1952	2016
094732A1	university of turku	0.000650536569783	33521	537414	1947	2016
0064DE74	rmit school of medical sciences	0.00052875936265	30195	537385	1950	2016
09299093	university of ottawa	0.000775454938177	40474	536538	1948	2016
04C1EC81	university of guelph	0.000676933575659	33438	536021	1915	2016
8626355D	samsung	0.000982498986406	55616	534441	1986	2016
018C5555	university of wurzburg	0.000519703128729	26322	532917	1912	2016
0111B479	german cancer research center	0.000448191019312	18383	530581	1971	2016
04F2C66A	eindhoven university of technology	0.000942711221221	47450	527458	1969	2016
4F8CCD61	jet propulsion laboratory	0.00109655101092	37677	526491	1948	2015
07BE273D	dalhousie university	0.000657053688971	31725	525121	1870	2016
077C8BDD	tokyo medical and dental university	0.000609687074539	30366	524505	1953	2016
0A13D24B	cancer research institute	0.000429897198326	16703	519044	1936	2015
078A8AE9	university of science and technology of china	0.000931431573675	57954	518130	1981	2016
01710C78	sichuan university	0.000825991113518	62026	514946	1983	2016
0315146E	anschutz medical campus	0.000468481107125	16780	514326	1979	2016
0619822C	karlsruhe institute of technology	0.00106676972855	57100	512715	1938	2016
092321E1	medical university of south carolina	0.000553124567844	27026	508756	1953	2016
05DD2DB2	university of oulu	0.000681414955513	34985	508344	1965	2016
050BB43F	academia sinica	0.000798451380024	45837	507606	1931	2016
092F5EFF	shandong university	0.000913145569722	65149	507222	1981	2016
04C900C3	university of otago	0.000623028573354	32995	504291	1875	2016
0B08755E	university of california santa cruz	0.000539147408948	20156	504099	1966	2016
0969FB3B	columbia university college of physicians and surgeons	0.000500491935277	15610	501556	1910	2016
02C1AEE3	university of manitoba	0.000712907930952	36754	500988	1911	2016
004B1FBC	fraunhofer society	0.0011576593972	60530	498234	1953	2016
3653C029	vu university medical center	0.000412462216754	23072	495814	2001	2016
11CCA825	swedish university of agricultural sciences	0.000526537423536	25446	491087	1977	2016
00F5A2C2	university of valencia	0.000725545390652	43661	490291	1959	2016
012FF857	mayo medical school	0.000413965601761	16966	489213	1972	2016
4EDA23E9	united states department of veterans affairs	0.000896092861212	25965	489021	1934	2015
0BF77E37	hong kong university of science and technology	0.00072137533966	34703	487797	1990	2016
0C2D7F2F	medical college of wisconsin	0.000562800926305	23458	486524	1960	2016
4F3BE6AD	philips	0.0011477573799	33509	485715	1905	2016
4EBB4C84	max planck institute of psychiatry	0.000366087398498	11630	485582	1918	2016
08ADCF85	university of miami	0.000602636431763	26907	485518	1942	2016
07862589	queen s university belfast	0.000787089887376	40066	482694	1869	2016
4EEDFEA8	mount sinai hospital	0.000544695631012	18151	475995	1909	2016
0832DECA	vanderbilt university school of medicine	0.000434475131016	16816	474512	1917	2016
03433084	celera corporation	0.000352122568917	1103	473370	1998	2015
4DF86B43	national oceanic and atmospheric administration	0.000559832347357	19924	473227	1970	2016
0B003FA6	georgetown university	0.000576496251868	25320	472847	1888	2016
0489B9A5	medical university of vienna	0.000518213445913	31714	472263	1989	2016
0BB40DCF	university of ulm	0.000582360475818	30661	472131	1968	2016
0A0E755C	city university of hong kong	0.00073458854507	37523	471354	1987	2016
33F927B9	genetics institute inc	0.000371916698971	13420	467274	1948	2016
07C665E3	universidade federal do rio grande do sul	0.000805357231531	58143	463063	1967	2016
0C34AB7F	norwegian university of science and technology	0.000620288909684	34977	462460	1934	2016
09DC92C5	indiana university bloomington	0.000581410385425	22268	455099	1905	2016
4DA090C2	united states environmental protection agency	0.000580825336422	23985	454911	1970	2016
0B04728E	virginia commonwealth university	0.000499555811137	25930	454085	1969	2016
066A71BC	university of notre dame	0.000717702053586	31550	453120	1933	2016
0156CBB8	university of munster	0.000479623590749	23968	452337	1956	2016
0A9589CF	leonard m miller school of medicine	0.000534939726942	24597	450740	1955	2016
043C2E9C	university of reading	0.000667972449615	28753	450426	1926	2016
0C0CFC14	king s college cambridge	0.000610552937694	21976	448413	1882	2016
4F97622A	children s hospital of philadelphia	0.000472611785517	19446	447729	1942	2016
065700BC	wake forest school of medicine	0.000481920726545	20389	446046	1916	2016
0B97151C	jilin university	0.000790623648622	56207	445915	1961	2016
025B9122	university of warwick	0.000709942606848	36122	445260	1941	2016
0BC3491B	korea university	0.000781256657311	50812	443243	1967	2016
0BC2EB17	university of mainz	0.000701252377753	33610	439888	1943	2016
00090A43	indiana university	0.000585115940871	27040	438436	1883	2016
09E1E653	rensselaer polytechnic institute	0.000829274773153	32342	438390	1929	2016
0099FA30	kanazawa university	0.000663792287793	36145	437424	1951	2016
0112E226	simon fraser university	0.000658799567118	31790	433225	1928	2016
0011114D	university of east anglia	0.000465104042426	20649	431926	1964	2016
03CAFC05	autonomous university of madrid	0.000564855854763	33182	431062	1870	2016
05EEE4E0	polish academy of sciences	0.000879162862741	54703	430917	1957	2016
0BF90B6E	brookhaven national laboratory	0.000896114108653	34741	430729	1948	2016
088001DA	pacific northwest national laboratory	0.000528737035984	23641	430617	1965	2016
0A546C41	university of granada	0.000635320881671	40017	427900	1957	2016
0747B7A8	federal university of rio de janeiro	0.000809631552715	56625	425342	1967	2016
0762929E	pohang university of science and technology	0.000598167452165	30478	424778	1987	2016
